snapshot_path,repo_commit,file_path,pylint_score,pylint_msgs,radon_cc_total,bandit_issues_count
snapshots\fdca036827b7059c9915680da490ef3520f720fc\tests\test_utils\tests.py,snapshots,fdca036827b7059c9915680da490ef3520f720fc\tests\test_utils\tests.py,,1,0,0
snapshots\fd999318ad78613227cdb7c5656345d9e216802b\tests\defer\tests.py,snapshots,fd999318ad78613227cdb7c5656345d9e216802b\tests\defer\tests.py,,1,0,0
snapshots\fd999318ad78613227cdb7c5656345d9e216802b\django\db\models\sql\query.py,snapshots,fd999318ad78613227cdb7c5656345d9e216802b\django\db\models\sql\query.py,,1,0,0
snapshots\fd97b0471b19cb45c4346e4947dfa7e69ff06158\tests\utils_tests\test_functional.py,snapshots,fd97b0471b19cb45c4346e4947dfa7e69ff06158\tests\utils_tests\test_functional.py,,1,0,0
snapshots\fd93db97c7228b16a4f92f97ef05b0d72418d952\tests\postgres_tests\test_aggregates.py,snapshots,fd93db97c7228b16a4f92f97ef05b0d72418d952\tests\postgres_tests\test_aggregates.py,,1,0,0
snapshots\fd97b0471b19cb45c4346e4947dfa7e69ff06158\django\utils\functional.py,snapshots,fd97b0471b19cb45c4346e4947dfa7e69ff06158\django\utils\functional.py,,1,0,0
snapshots\fd92f247891950bc92369b2457e032ec11f0147d\django\db\backends\sqlite3\base.py,snapshots,fd92f247891950bc92369b2457e032ec11f0147d\django\db\backends\sqlite3\base.py,,1,0,0
snapshots\fd569dd45bf0746378faf7f65172497f21ed27f0\tests\composite_pk\test_filter.py,snapshots,fd569dd45bf0746378faf7f65172497f21ed27f0\tests\composite_pk\test_filter.py,,1,0,0
snapshots\fd93db97c7228b16a4f92f97ef05b0d72418d952\django\db\models\expressions.py,snapshots,fd93db97c7228b16a4f92f97ef05b0d72418d952\django\db\models\expressions.py,,1,0,0
snapshots\fd569dd45bf0746378faf7f65172497f21ed27f0\tests\expressions\tests.py,snapshots,fd569dd45bf0746378faf7f65172497f21ed27f0\tests\expressions\tests.py,,1,0,0
snapshots\fd92f247891950bc92369b2457e032ec11f0147d\django\db\backends\sqlite3\features.py,snapshots,fd92f247891950bc92369b2457e032ec11f0147d\django\db\backends\sqlite3\features.py,,1,0,0
snapshots\fd705912fff168d10c806568a222dfa25e3bb6a0\django\db\models\sql\query.py,snapshots,fd705912fff168d10c806568a222dfa25e3bb6a0\django\db\models\sql\query.py,,1,0,0
snapshots\fd569dd45bf0746378faf7f65172497f21ed27f0\django\db\models\expressions.py,snapshots,fd569dd45bf0746378faf7f65172497f21ed27f0\django\db\models\expressions.py,,1,0,0
snapshots\fd569dd45bf0746378faf7f65172497f21ed27f0\django\db\models\fields\tuple_lookups.py,snapshots,fd569dd45bf0746378faf7f65172497f21ed27f0\django\db\models\fields\tuple_lookups.py,,1,0,0
snapshots\fd569dd45bf0746378faf7f65172497f21ed27f0\django\db\backends\base\features.py,snapshots,fd569dd45bf0746378faf7f65172497f21ed27f0\django\db\backends\base\features.py,,1,0,0
snapshots\fd569dd45bf0746378faf7f65172497f21ed27f0\django\db\models\sql\query.py,snapshots,fd569dd45bf0746378faf7f65172497f21ed27f0\django\db\models\sql\query.py,,1,0,0
snapshots\fd325b9dee95f0930f5e8d582892b899508021fe\django\db\migrations\operations\models.py,snapshots,fd325b9dee95f0930f5e8d582892b899508021fe\django\db\migrations\operations\models.py,,1,0,0
snapshots\fd569dd45bf0746378faf7f65172497f21ed27f0\django\db\backends\oracle\features.py,snapshots,fd569dd45bf0746378faf7f65172497f21ed27f0\django\db\backends\oracle\features.py,,1,0,0
snapshots\fd325b9dee95f0930f5e8d582892b899508021fe\django\db\migrations\utils.py,snapshots,fd325b9dee95f0930f5e8d582892b899508021fe\django\db\migrations\utils.py,,1,0,0
snapshots\fd21f82aa82b0d75a161f618ef944ebe0923e0ab\tests\migrations\test_writer.py,snapshots,fd21f82aa82b0d75a161f618ef944ebe0923e0ab\tests\migrations\test_writer.py,,1,0,0
snapshots\fd325b9dee95f0930f5e8d582892b899508021fe\django\db\migrations\operations\utils.py,snapshots,fd325b9dee95f0930f5e8d582892b899508021fe\django\db\migrations\operations\utils.py,,1,0,0
snapshots\fd21f82aa82b0d75a161f618ef944ebe0923e0ab\django\utils\encoding.py,snapshots,fd21f82aa82b0d75a161f618ef944ebe0923e0ab\django\utils\encoding.py,,1,0,0
snapshots\fd21f82aa82b0d75a161f618ef944ebe0923e0ab\django\db\migrations\serializer.py,snapshots,fd21f82aa82b0d75a161f618ef944ebe0923e0ab\django\db\migrations\serializer.py,,1,0,0
snapshots\fd21f82aa82b0d75a161f618ef944ebe0923e0ab\django\db\models\constraints.py,snapshots,fd21f82aa82b0d75a161f618ef944ebe0923e0ab\django\db\models\constraints.py,,1,0,0
snapshots\fd21f82aa82b0d75a161f618ef944ebe0923e0ab\django\db\models\expressions.py,snapshots,fd21f82aa82b0d75a161f618ef944ebe0923e0ab\django\db\models\expressions.py,,1,0,0
snapshots\fd21f82aa82b0d75a161f618ef944ebe0923e0ab\django\contrib\sites\checks.py,snapshots,fd21f82aa82b0d75a161f618ef944ebe0923e0ab\django\contrib\sites\checks.py,,1,0,0
snapshots\fd21f82aa82b0d75a161f618ef944ebe0923e0ab\django\contrib\postgres\constraints.py,snapshots,fd21f82aa82b0d75a161f618ef944ebe0923e0ab\django\contrib\postgres\constraints.py,,1,0,0
snapshots\fd21f82aa82b0d75a161f618ef944ebe0923e0ab\django\db\models\indexes.py,snapshots,fd21f82aa82b0d75a161f618ef944ebe0923e0ab\django\db\models\indexes.py,,1,0,0
snapshots\fd1dd767783b5a7ec1a594fcc5885e7e4178dd26\tests\admin_inlines\tests.py,snapshots,fd1dd767783b5a7ec1a594fcc5885e7e4178dd26\tests\admin_inlines\tests.py,,1,0,0
snapshots\fd21f82aa82b0d75a161f618ef944ebe0923e0ab\django\contrib\gis\gdal\srs.py,snapshots,fd21f82aa82b0d75a161f618ef944ebe0923e0ab\django\contrib\gis\gdal\srs.py,,1,0,0
snapshots\fcfbf08abe3e6dc54894df6988024f055abc6c40\tests\forms_tests\field_tests\test_filefield.py,snapshots,fcfbf08abe3e6dc54894df6988024f055abc6c40\tests\forms_tests\field_tests\test_filefield.py,,1,0,0
snapshots\fcf95e592774a6ededec35481a2061474d467a2b\tests\schema\tests.py,snapshots,fcf95e592774a6ededec35481a2061474d467a2b\tests\schema\tests.py,,1,0,0
snapshots\fcf95e592774a6ededec35481a2061474d467a2b\tests\lookup\tests.py,snapshots,fcf95e592774a6ededec35481a2061474d467a2b\tests\lookup\tests.py,,1,0,0
snapshots\fcf95e592774a6ededec35481a2061474d467a2b\django\db\models\expressions.py,snapshots,fcf95e592774a6ededec35481a2061474d467a2b\django\db\models\expressions.py,,1,0,0
snapshots\fcf95e592774a6ededec35481a2061474d467a2b\django\db\models\fields\generated.py,snapshots,fcf95e592774a6ededec35481a2061474d467a2b\django\db\models\fields\generated.py,,1,0,0
snapshots\fcf95e592774a6ededec35481a2061474d467a2b\django\db\backends\oracle\base.py,snapshots,fcf95e592774a6ededec35481a2061474d467a2b\django\db\backends\oracle\base.py,,1,0,0
snapshots\fcee0d3fb62f920e55df5aa9b3f7306cf6d3f611\django\core\cache\backends\redis.py,snapshots,fcee0d3fb62f920e55df5aa9b3f7306cf6d3f611\django\core\cache\backends\redis.py,,1,0,0
snapshots\fcf95e592774a6ededec35481a2061474d467a2b\django\db\backends\oracle\utils.py,snapshots,fcf95e592774a6ededec35481a2061474d467a2b\django\db\backends\oracle\utils.py,,1,0,0
snapshots\fcf95e592774a6ededec35481a2061474d467a2b\django\db\backends\oracle\features.py,snapshots,fcf95e592774a6ededec35481a2061474d467a2b\django\db\backends\oracle\features.py,,1,0,0
snapshots\fce90950bef348803fa7cc3e6bc65f4bce429b82\django\views\csrf.py,snapshots,fce90950bef348803fa7cc3e6bc65f4bce429b82\django\views\csrf.py,,1,0,0
snapshots\fcc7dc5781667932bf0bf8bec76df458836e5e95\tests\auth_tests\test_forms.py,snapshots,fcc7dc5781667932bf0bf8bec76df458836e5e95\tests\auth_tests\test_forms.py,,1,0,0
snapshots\fcd9d08379a2aee3b2c49eab0d0b8db6fd66d091\tests\model_forms\tests.py,snapshots,fcd9d08379a2aee3b2c49eab0d0b8db6fd66d091\tests\model_forms\tests.py,,1,0,0
snapshots\fcc7dc5781667932bf0bf8bec76df458836e5e95\django\contrib\auth\forms.py,snapshots,fcc7dc5781667932bf0bf8bec76df458836e5e95\django\contrib\auth\forms.py,,1,0,0
snapshots\fcb75651f9b8c2f76ec037f1a68a0e5c99263d8c\tests\csrf_tests\tests.py,snapshots,fcb75651f9b8c2f76ec037f1a68a0e5c99263d8c\tests\csrf_tests\tests.py,,1,0,0
snapshots\fcb75651f9b8c2f76ec037f1a68a0e5c99263d8c\django\middleware\csrf.py,snapshots,fcb75651f9b8c2f76ec037f1a68a0e5c99263d8c\django\middleware\csrf.py,,1,0,0
snapshots\fc9c90d9c4611d441d2617a7d74f622b1f520f7c\tests\utils_tests\test_functional.py,snapshots,fc9c90d9c4611d441d2617a7d74f622b1f520f7c\tests\utils_tests\test_functional.py,,1,0,0
snapshots\fc91ea1e50e5ef207f0f291b3f6c1942b10db7c7\django\db\models\sql\compiler.py,snapshots,fc91ea1e50e5ef207f0f291b3f6c1942b10db7c7\django\db\models\sql\compiler.py,,1,0,0
snapshots\fc793fc303a3d516ab51bb21aa317031caabe7b4\tests\auth_tests\test_forms.py,snapshots,fc793fc303a3d516ab51bb21aa317031caabe7b4\tests\auth_tests\test_forms.py,,1,0,0
snapshots\fc91ea1e50e5ef207f0f291b3f6c1942b10db7c7\django\db\models\sql\query.py,snapshots,fc91ea1e50e5ef207f0f291b3f6c1942b10db7c7\django\db\models\sql\query.py,,1,0,0
snapshots\fc793fc303a3d516ab51bb21aa317031caabe7b4\django\core\mail\message.py,snapshots,fc793fc303a3d516ab51bb21aa317031caabe7b4\django\core\mail\message.py,,1,0,0
snapshots\fc62e17778dad9eab9e507d90d85a33d415f64a7\django\contrib\admin\options.py,snapshots,fc62e17778dad9eab9e507d90d85a33d415f64a7\django\contrib\admin\options.py,,1,0,0
snapshots\fc62e17778dad9eab9e507d90d85a33d415f64a7\tests\admin_views\tests.py,snapshots,fc62e17778dad9eab9e507d90d85a33d415f64a7\tests\admin_views\tests.py,,1,0,0
snapshots\fc793fc303a3d516ab51bb21aa317031caabe7b4\django\core\mail\__init__.py,snapshots,fc793fc303a3d516ab51bb21aa317031caabe7b4\django\core\mail\__init__.py,,1,0,0
snapshots\fc793fc303a3d516ab51bb21aa317031caabe7b4\tests\mail\tests.py,snapshots,fc793fc303a3d516ab51bb21aa317031caabe7b4\tests\mail\tests.py,,1,0,0
snapshots\fc565cb539e4c1e5fba70d9ebb19bac0ca251d37\tests\postgres_tests\fields.py,snapshots,fc565cb539e4c1e5fba70d9ebb19bac0ca251d37\tests\postgres_tests\fields.py,,1,0,0
snapshots\fc62e17778dad9eab9e507d90d85a33d415f64a7\django\contrib\admin\templatetags\admin_urls.py,snapshots,fc62e17778dad9eab9e507d90d85a33d415f64a7\django\contrib\admin\templatetags\admin_urls.py,,1,0,0
snapshots\fc565cb539e4c1e5fba70d9ebb19bac0ca251d37\tests\postgres_tests\models.py,snapshots,fc565cb539e4c1e5fba70d9ebb19bac0ca251d37\tests\postgres_tests\models.py,,1,0,0
snapshots\fc565cb539e4c1e5fba70d9ebb19bac0ca251d37\tests\postgres_tests\test_ranges.py,snapshots,fc565cb539e4c1e5fba70d9ebb19bac0ca251d37\tests\postgres_tests\test_ranges.py,,1,0,0
snapshots\fc565cb539e4c1e5fba70d9ebb19bac0ca251d37\tests\postgres_tests\migrations\0002_create_test_models.py,snapshots,fc565cb539e4c1e5fba70d9ebb19bac0ca251d37\tests\postgres_tests\migrations\0002_create_test_models.py,,1,0,0
snapshots\fc565cb539e4c1e5fba70d9ebb19bac0ca251d37\django\contrib\postgres\fields\ranges.py,snapshots,fc565cb539e4c1e5fba70d9ebb19bac0ca251d37\django\contrib\postgres\fields\ranges.py,,1,0,0
snapshots\fc565cb539e4c1e5fba70d9ebb19bac0ca251d37\django\contrib\postgres\forms\ranges.py,snapshots,fc565cb539e4c1e5fba70d9ebb19bac0ca251d37\django\contrib\postgres\forms\ranges.py,,1,0,0
snapshots\fc2bd40fc76996306efc1f8de581708d8c5a2943\django\template\base.py,snapshots,fc2bd40fc76996306efc1f8de581708d8c5a2943\django\template\base.py,,1,0,0
snapshots\fc303551077c3e023fe4f9d01fc1b3026c816fa4\tests\constraints\tests.py,snapshots,fc303551077c3e023fe4f9d01fc1b3026c816fa4\tests\constraints\tests.py,,1,0,0
snapshots\fc28550fe4e0582952993976edc62971bd5345a8\tests\shell\models.py,snapshots,fc28550fe4e0582952993976edc62971bd5345a8\tests\shell\models.py,,1,0,0
snapshots\fc303551077c3e023fe4f9d01fc1b3026c816fa4\tests\constraints\models.py,snapshots,fc303551077c3e023fe4f9d01fc1b3026c816fa4\tests\constraints\models.py,,1,0,0
snapshots\fc303551077c3e023fe4f9d01fc1b3026c816fa4\django\db\models\expressions.py,snapshots,fc303551077c3e023fe4f9d01fc1b3026c816fa4\django\db\models\expressions.py,,1,0,0
snapshots\fc303551077c3e023fe4f9d01fc1b3026c816fa4\tests\expressions\tests.py,snapshots,fc303551077c3e023fe4f9d01fc1b3026c816fa4\tests\expressions\tests.py,,1,0,0
snapshots\fc28550fe4e0582952993976edc62971bd5345a8\tests\shell\tests.py,snapshots,fc28550fe4e0582952993976edc62971bd5345a8\tests\shell\tests.py,,1,0,0
snapshots\fc28550fe4e0582952993976edc62971bd5345a8\django\core\management\commands\shell.py,snapshots,fc28550fe4e0582952993976edc62971bd5345a8\django\core\management\commands\shell.py,,1,0,0
snapshots\fc18f36c4ab94399366ca2f2007b3692559a6f23\django\http\multipartparser.py,snapshots,fc18f36c4ab94399366ca2f2007b3692559a6f23\django\http\multipartparser.py,,1,0,0
snapshots\fbde929b19754f19cba1d14e86f4c59f4b0a633c\tests\postgres_tests\test_array.py,snapshots,fbde929b19754f19cba1d14e86f4c59f4b0a633c\tests\postgres_tests\test_array.py,,1,0,0
snapshots\fc22fdd34f1e55adde161f5f2dca8db90bbfce80\tests\user_commands\tests.py,snapshots,fc22fdd34f1e55adde161f5f2dca8db90bbfce80\tests\user_commands\tests.py,,1,0,0
snapshots\fc0942ada47c6ed9bbd25f8a1d721ae0e2859776\django\contrib\postgres\constraints.py,snapshots,fc0942ada47c6ed9bbd25f8a1d721ae0e2859776\django\contrib\postgres\constraints.py,,1,0,0
snapshots\fc0069bfa52f9d8bd62aa0f5749905d767ab42e9\tests\staticfiles_tests\test_liveserver.py,snapshots,fc0069bfa52f9d8bd62aa0f5749905d767ab42e9\tests\staticfiles_tests\test_liveserver.py,,1,0,0
snapshots\fc22fdd34f1e55adde161f5f2dca8db90bbfce80\tests\admin_scripts\tests.py,snapshots,fc22fdd34f1e55adde161f5f2dca8db90bbfce80\tests\admin_scripts\tests.py,,1,0,0
snapshots\fbde929b19754f19cba1d14e86f4c59f4b0a633c\django\contrib\postgres\lookups.py,snapshots,fbde929b19754f19cba1d14e86f4c59f4b0a633c\django\contrib\postgres\lookups.py,,1,0,0
snapshots\fc18f36c4ab94399366ca2f2007b3692559a6f23\tests\file_uploads\tests.py,snapshots,fc18f36c4ab94399366ca2f2007b3692559a6f23\tests\file_uploads\tests.py,,1,0,0
snapshots\fbd16438f46bc2128926958ad24331da5d1b406f\tests\apps\tests.py,snapshots,fbd16438f46bc2128926958ad24331da5d1b406f\tests\apps\tests.py,,1,0,0
snapshots\fbd16438f46bc2128926958ad24331da5d1b406f\tests\inspectdb\models.py,snapshots,fbd16438f46bc2128926958ad24331da5d1b406f\tests\inspectdb\models.py,,1,0,0
snapshots\fbd16438f46bc2128926958ad24331da5d1b406f\tests\apps\query_performing_app\apps.py,snapshots,fbd16438f46bc2128926958ad24331da5d1b406f\tests\apps\query_performing_app\apps.py,,1,0,0
snapshots\fbb1984046ae00bdf0b894a6b63294395da1cce8\tests\forms_tests\field_tests\test_decimalfield.py,snapshots,fbb1984046ae00bdf0b894a6b63294395da1cce8\tests\forms_tests\field_tests\test_decimalfield.py,,1,0,0
snapshots\fbd16438f46bc2128926958ad24331da5d1b406f\django\db\backends\utils.py,snapshots,fbd16438f46bc2128926958ad24331da5d1b406f\django\db\backends\utils.py,,1,0,0
snapshots\fb93363c499334d48aa95d40842795be5997817e\tests\requests\test_data_upload_settings.py,snapshots,fb93363c499334d48aa95d40842795be5997817e\tests\requests\test_data_upload_settings.py,,1,0,0
snapshots\fbac2a4dd846b52c4f379eacb5bab654fe9540cc\tests\middleware\tests.py,snapshots,fbac2a4dd846b52c4f379eacb5bab654fe9540cc\tests\middleware\tests.py,,1,0,0
snapshots\fbac2a4dd846b52c4f379eacb5bab654fe9540cc\django\middleware\common.py,snapshots,fbac2a4dd846b52c4f379eacb5bab654fe9540cc\django\middleware\common.py,,1,0,0
snapshots\fbb1984046ae00bdf0b894a6b63294395da1cce8\django\utils\asyncio.py,snapshots,fbb1984046ae00bdf0b894a6b63294395da1cce8\django\utils\asyncio.py,,1,0,0
snapshots\fb9216382a387685e1082ac97caa3feaf3d5fe80\tests\dispatch\tests.py,snapshots,fb9216382a387685e1082ac97caa3feaf3d5fe80\tests\dispatch\tests.py,,1,0,0
snapshots\fbb1984046ae00bdf0b894a6b63294395da1cce8\tests\gis_tests\rasterapp\test_rasterfield.py,snapshots,fbb1984046ae00bdf0b894a6b63294395da1cce8\tests\gis_tests\rasterapp\test_rasterfield.py,,1,0,0
snapshots\fbb1984046ae00bdf0b894a6b63294395da1cce8\tests\shell\tests.py,snapshots,fbb1984046ae00bdf0b894a6b63294395da1cce8\tests\shell\tests.py,,1,0,0
snapshots\fb9216382a387685e1082ac97caa3feaf3d5fe80\django\test\utils.py,snapshots,fb9216382a387685e1082ac97caa3feaf3d5fe80\django\test\utils.py,,1,0,0
snapshots\fb535e0a9033bd58d4bcb31876508e895c9b866d\tests\staticfiles_tests\test_storage.py,snapshots,fb535e0a9033bd58d4bcb31876508e895c9b866d\tests\staticfiles_tests\test_storage.py,,1,0,0
snapshots\fb535e0a9033bd58d4bcb31876508e895c9b866d\django\contrib\staticfiles\storage.py,snapshots,fb535e0a9033bd58d4bcb31876508e895c9b866d\django\contrib\staticfiles\storage.py,,1,0,0
snapshots\fb1c7635065321d415ad8182caf986a824bf9650\django\views\decorators\vary.py,snapshots,fb1c7635065321d415ad8182caf986a824bf9650\django\views\decorators\vary.py,,1,0,0
snapshots\fb4c55d9ec4bb812a7fb91fa20510d91645e411b\tests\forms_tests\widget_tests\test_fileinput.py,snapshots,fb4c55d9ec4bb812a7fb91fa20510d91645e411b\tests\forms_tests\widget_tests\test_fileinput.py,,1,0,0
snapshots\fb4c55d9ec4bb812a7fb91fa20510d91645e411b\tests\forms_tests\widget_tests\test_clearablefileinput.py,snapshots,fb4c55d9ec4bb812a7fb91fa20510d91645e411b\tests\forms_tests\widget_tests\test_clearablefileinput.py,,1,0,0
snapshots\fb35e0a2feb36e60b93a12dd43eb9eed2015adda\django\utils\tree.py,snapshots,fb35e0a2feb36e60b93a12dd43eb9eed2015adda\django\utils\tree.py,,1,0,0
snapshots\fb4c55d9ec4bb812a7fb91fa20510d91645e411b\tests\forms_tests\field_tests\test_filefield.py,snapshots,fb4c55d9ec4bb812a7fb91fa20510d91645e411b\tests\forms_tests\field_tests\test_filefield.py,,1,0,0
snapshots\fb4c55d9ec4bb812a7fb91fa20510d91645e411b\django\forms\widgets.py,snapshots,fb4c55d9ec4bb812a7fb91fa20510d91645e411b\django\forms\widgets.py,,1,0,0
snapshots\fb427e467ca2bb9f1363ef22eff2426f614faa91\tests\aggregation\models.py,snapshots,fb427e467ca2bb9f1363ef22eff2426f614faa91\tests\aggregation\models.py,,1,0,0
snapshots\fb0d463b1f88a38f3e7cd8d66ed6c69309f97901\tests\gis_tests\gdal_tests\test_driver.py,snapshots,fb0d463b1f88a38f3e7cd8d66ed6c69309f97901\tests\gis_tests\gdal_tests\test_driver.py,,1,0,0
snapshots\fb0d463b1f88a38f3e7cd8d66ed6c69309f97901\django\contrib\gis\gdal\datasource.py,snapshots,fb0d463b1f88a38f3e7cd8d66ed6c69309f97901\django\contrib\gis\gdal\datasource.py,,1,0,0
snapshots\fb0d463b1f88a38f3e7cd8d66ed6c69309f97901\django\contrib\gis\gdal\driver.py,snapshots,fb0d463b1f88a38f3e7cd8d66ed6c69309f97901\django\contrib\gis\gdal\driver.py,,1,0,0
snapshots\fb05ca420da1341c0d39cf1f0e2fb659be836c92\django\template\backends\jinja2.py,snapshots,fb05ca420da1341c0d39cf1f0e2fb659be836c92\django\template\backends\jinja2.py,,1,0,0
snapshots\fad334e1a9b54ea1acb8cce02a25934c5acfe99f\django\db\backends\postgresql\features.py,snapshots,fad334e1a9b54ea1acb8cce02a25934c5acfe99f\django\db\backends\postgresql\features.py,,1,0,0
snapshots\fad334e1a9b54ea1acb8cce02a25934c5acfe99f\django\db\backends\postgresql\base.py,snapshots,fad334e1a9b54ea1acb8cce02a25934c5acfe99f\django\db\backends\postgresql\base.py,,1,0,0
snapshots\fad334e1a9b54ea1acb8cce02a25934c5acfe99f\tests\backends\postgresql\tests.py,snapshots,fad334e1a9b54ea1acb8cce02a25934c5acfe99f\tests\backends\postgresql\tests.py,,1,0,0
snapshots\fad334e1a9b54ea1acb8cce02a25934c5acfe99f\django\db\backends\postgresql\creation.py,snapshots,fad334e1a9b54ea1acb8cce02a25934c5acfe99f\django\db\backends\postgresql\creation.py,,1,0,0
snapshots\fad334e1a9b54ea1acb8cce02a25934c5acfe99f\django\db\backends\base\base.py,snapshots,fad334e1a9b54ea1acb8cce02a25934c5acfe99f\django\db\backends\base\base.py,,1,0,0
snapshots\faf6d48590386987a08178ca0d7154b1500560b8\tests\staticfiles_tests\test_management.py,snapshots,faf6d48590386987a08178ca0d7154b1500560b8\tests\staticfiles_tests\test_management.py,,1,0,0
snapshots\faeb92ea13f0c1b2cc83f45b512f2c41cfb4f02d\django\db\models\options.py,snapshots,faeb92ea13f0c1b2cc83f45b512f2c41cfb4f02d\django\db\models\options.py,,1,0,0
snapshots\fb0d463b1f88a38f3e7cd8d66ed6c69309f97901\django\contrib\gis\gdal\libgdal.py,snapshots,fb0d463b1f88a38f3e7cd8d66ed6c69309f97901\django\contrib\gis\gdal\libgdal.py,,1,0,0
snapshots\fac662f4798f7e4e0ed9be6b4fb4a87a80810a68\tests\filtered_relation\tests.py,snapshots,fac662f4798f7e4e0ed9be6b4fb4a87a80810a68\tests\filtered_relation\tests.py,,1,0,0
snapshots\fac662f4798f7e4e0ed9be6b4fb4a87a80810a68\django\db\models\sql\query.py,snapshots,fac662f4798f7e4e0ed9be6b4fb4a87a80810a68\django\db\models\sql\query.py,,1,0,0
snapshots\fac3dd7f390d372736e05974cc5c3ef1a3768fbb\tests\mail\tests.py,snapshots,fac3dd7f390d372736e05974cc5c3ef1a3768fbb\tests\mail\tests.py,,1,0,0
snapshots\fac3dd7f390d372736e05974cc5c3ef1a3768fbb\django\utils\version.py,snapshots,fac3dd7f390d372736e05974cc5c3ef1a3768fbb\django\utils\version.py,,1,0,0
snapshots\fa4b2c15f27edf8d6b8c88b451e23824ddec928c\django\db\backends\sqlite3\base.py,snapshots,fa4b2c15f27edf8d6b8c88b451e23824ddec928c\django\db\backends\sqlite3\base.py,,1,0,0
snapshots\fab1f25d4ee159e256823ad427ec7074b83f0027\django\contrib\gis\gdal\libgdal.py,snapshots,fab1f25d4ee159e256823ad427ec7074b83f0027\django\contrib\gis\gdal\libgdal.py,,1,0,0
snapshots\faba5b702a9c5bb9452a543100928bcb5f66ebcf\django\test\testcases.py,snapshots,faba5b702a9c5bb9452a543100928bcb5f66ebcf\django\test\testcases.py,,1,0,0
snapshots\fa7848146738a9fe1d415ee4808664e54739eeb7\tests\migrations\test_operations.py,snapshots,fa7848146738a9fe1d415ee4808664e54739eeb7\tests\migrations\test_operations.py,,1,0,0
snapshots\fac26684fd6228669a38104502a2f7b76340ebd2\django\core\handlers\wsgi.py,snapshots,fac26684fd6228669a38104502a2f7b76340ebd2\django\core\handlers\wsgi.py,,1,0,0
snapshots\fa35c8bdbc6aca65d94d6280fa463d5bc7baa5c0\tests\backends\tests.py,snapshots,fa35c8bdbc6aca65d94d6280fa463d5bc7baa5c0\tests\backends\tests.py,,1,0,0
snapshots\fa3afc5d86f1f040922cca2029d6a34301597a70\django\contrib\auth\password_validation.py,snapshots,fa3afc5d86f1f040922cca2029d6a34301597a70\django\contrib\auth\password_validation.py,,1,0,0
snapshots\fa35c8bdbc6aca65d94d6280fa463d5bc7baa5c0\django\db\backends\utils.py,snapshots,fa35c8bdbc6aca65d94d6280fa463d5bc7baa5c0\django\db\backends\utils.py,,1,0,0
snapshots\fa235004dd1423b129befe847bbf207808ca07ad\tests\signals\models.py,snapshots,fa235004dd1423b129befe847bbf207808ca07ad\tests\signals\models.py,,1,0,0
